player,fname,lname,conference,college,games,years,receptions,rec_yards,rec_td,team_games,team_rec,team_rec_yards,team_td,share_yards,share_tds,games_missed,height,weight,dob,speed_score,year,nfl_yards_game
MC-0350,Michael,Campbell,823,Temple,29,4,83,1253,9,48,708,9049,65,0.13846833904298816,0.13846153846153847,19,74,205,1989-08-12,97.36235020407359,1989,0
MC-1400,Mark,Clayton,25354,Oklahoma,27,2,149,2301,23,25,567,7410,79,0.3105263157894737,0.2911392405063291,-2,70,193,1982-07-02,102.05468505588797,1982,41.907
MC-1500,Michael,Clayton,911,LSU,14,1,78,1079,10,13,255,3257,30,0.3312864599324532,0.3333333333333333,-1,76,197,1982-10-13,82.83782730390685,1982,35.6429
MC-2900,Michael,Crabtree,25354,Texas Tech,26,2,231,3127,41,24,1009,11485,98,0.2722681758815847,0.41836734693877553,-2,NA,NA,NA,NA,NA,56.675
ME-0100,Marcus,Easley,823,Connecticut,14,3,53,997,8,36,581,7068,35,0.1410582908885116,0.22857142857142856,22,75,216,1987-11-02,116.31230593059371,1987,4.4375
ME-0600,Mike,Evans,911,Texas A&M,26,2,151,2499,17,24,699,9110,72,0.2743139407244786,0.2361111111111111,-2,77,231,1993-08-21,116.7622729839095,1993,77.8913
MF-0800,Malcom,Floyd,5486,Wyoming,12,1,63,834,6,12,249,3134,23,0.26611359285258457,0.2608695652173913,0,NA,NA,NA,NA,NA,49.3805
MF-0950,Michael,Floyd,99001,Notre Dame,42,4,271,3686,37,48,1159,13652,104,0.26999707002636975,0.3557692307692308,6,75,220,1989-11-27,117.3929376408715,1989,48.275
MG-0300,Michael,Gasperson,21451,San Diego,10,1,54,894,7,11,249,3032,25,0.2948548812664908,0.28,1,NA,NA,NA,NA,NA,0
MG-0700,Mardy,Gilyard,823,Cincinnati,37,3,204,3003,25,37,887,11276,101,0.2663178432068109,0.24752475247524752,0,72,187,1986-12-02,82.80716201104148,1986,7.0909
MG-1050,Marquise,Goodwin,25354,Texas,43,4,120,1368,7,49,1099,12517,80,0.10929136374530639,0.0875,6,69,183,1990-11-19,116.50718309959908,1990,21.1667
MH-1500,Mike,Hass,905,Oregon State,35,3,220,3924,20,34,830,11284,67,0.34774902516838,0.29850746268656714,-1,73,210,1983-01-02,94.62339983079067,1983,0
MH-2150,Matt,Hazel,826,Coastal Carolina,29,3,113,1563,19,36,652,7984,69,0.19576653306613226,0.2753623188405797,7,73,198,1992-01-23,100.08194827192243,1992,0
MJ-0800,Michael,Jenkins,827,Ohio State,13,1,55,834,7,12,209,2694,20,0.30957683741648107,0.35,-1,NA,NA,NA,NA,NA,36.1783
MJ-1300,Manuel,Johnson,25354,Oklahoma,37,3,109,1540,16,39,826,11201,112,0.13748772431032943,0.14285714285714285,2,NA,NA,NA,NA,NA,3
MJ-2100,Mark,Jones,911,Tennessee,13,1,36,556,5,12,238,3035,28,0.18319604612850082,0.17857142857142858,-1,NA,NA,NA,NA,NA,0.6613
MJ-2250,Marvin,Jones,905,California,39,4,156,2270,13,48,858,10708,77,0.21199103474038103,0.16883116883116883,9,74,200,1990-03-12,101.09287704234589,1990,49.7627
MK-0500,Malcolm,Kelly,25354,Oklahoma,33,3,144,2285,21,37,655,8440,71,0.2707345971563981,0.29577464788732394,4,NA,NA,NA,NA,NA,18.25
MK-1300,Max,Komar,99001,Idaho,44,4,136,2108,15,48,785,10631,70,0.1982880255855517,0.21428571428571427,4,NA,NA,NA,NA,NA,14.625
ML-0650,Marqise,Lee,905,USC,36,3,248,3655,29,37,865,10734,102,0.3405068008198249,0.28431372549019607,1,72,192,1991-11-25,91.99780915190651,1991,39.5676
MM-0600,Maurice,Mann,5486,Nevada,8,1,35,594,2,12,190,2588,15,0.22952086553323028,0.13333333333333333,4,73,190,1982-09-14,87.12018647701939,1982,0
MM-0700,Mario,Manningham,827,Michigan,32,3,137,2310,27,35,669,8086,70,0.2856789512738066,0.38571428571428573,3,72,185,1986-05-25,83.35870937474417,1986,44.6765
MM-1300,Mohamed,Massaquoi,911,Georgia,50,4,158,2282,16,48,830,11578,85,0.19709794437726724,0.18823529411764706,-2,74,207,1986-11-24,92.46322018574837,1986,32.3148
MM-1700,Marcus,Maxwell,905,Oregon,12,2,36,401,2,23,477,5920,46,0.06773648648648649,0.043478260869565216,11,NA,NA,NA,NA,NA,2.5
MM-3050,Marvin,McNutt,827,Iowa,39,4,170,2861,28,48,866,11353,86,0.2520038756275874,0.32558139534883723,9,75,216,1989-07-04,107.24367573081524,1989,0
MM-3500,Marko,Mitchell,5486,Nevada,38,3,153,2763,22,36,642,8741,74,0.31609655645807117,0.2972972972972973,-2,75,204,1985-03-11,105.93641166614515,1985,8
MM-4500,Marlon,Moore,5486,Fresno State,31,4,90,1374,10,48,810,9943,70,0.1381876697173891,0.14285714285714285,17,NA,NA,NA,NA,NA,8.7955
MN-0100,Martin,Nance,875,Miami (OH),30,3,196,2942,26,36,894,11619,89,0.2532059557621138,0.29213483146067415,6,77,215,1983-05-26,100.32816496971834,1983,33
MP-2600,Maurice,Purify,827,Nebraska,24,2,91,1444,16,25,540,7303,63,0.19772696152266192,0.25396825396825395,1,NA,NA,NA,NA,NA,0
MS-0150,Mohamed,Sanu,823,Rutgers,38,3,210,2263,12,36,597,7967,52,0.2840466926070039,0.23076923076923078,-2,73,211,1989-08-22,92.62848239804268,1989,35.04
MS-2500,Marcus,Smith,5486,New Mexico,42,4,153,2073,13,46,760,9349,56,0.22173494491389453,0.23214285714285715,4,73,214,1985-01-11,103.45169279930268,1985,0
MS-5100,Maurice,Stovall,99001,Notre Dame,28,3,112,1883,15,34,684,8729,59,0.2157177225340818,0.2542372881355932,6,76,215,1985-02-21,98.58336890820615,1985,19.0857
MT-0900,Mike,Thomas,905,Arizona,47,4,259,3231,22,47,1001,11438,80,0.28247945445007866,0.275,0,68,198,1987-06-04,115.830081949783,1987,30.2542
MW-0400,Mike,Walker,823,Central Florida,28,3,163,2224,17,35,636,7863,48,0.2828436983339692,0.3541666666666667,7,74,197,1984-11-07,110.03711465998265,1984,41.814
MW-0500,Mike,Wallace,911,Mississippi,34,3,101,1910,15,36,524,7079,53,0.2698121203559825,0.2830188679245283,2,72,199,1986-08-01,118.60636499801366,1986,57.0611
MW-1250,Markus,Wheaton,905,Oregon State,46,4,227,2994,16,48,1181,13532,85,0.22125332545078333,0.18823529411764706,2,71,189,1991-02-07,100.85120551874869,1991,37.2045
MW-1475,Myles,White,24312,Louisiana Tech,21,2,86,1132,9,24,643,7440,54,0.1521505376344086,0.16666666666666666,3,72,182,1990-03-03,95.37011498534977,1990,11
MW-2700,Mike,Williams,821,Syracuse,21,2,84,1298,14,24,363,4643,31,0.279560628903726,0.45161290322580644,3,77,229,1984-01-04,105.92686212326053,1984,28.7321
MW-2700,Mike,Williams,905,USC,13,1,95,1314,16,12,274,3791,39,0.3466103930361382,0.41025641025641024,-1,77,229,1984-01-04,105.92686212326053,1984,28.7321
MW-2800,Mike,Williams,821,Syracuse,28,3,133,2044,20,36,592,7089,47,0.2883340386514318,0.425531914893617,8,73,212,1987-05-18,100.68691825982245,1987,52.3559
MW-3100,Matt,Willis,905,UCLA,14,2,24,248,3,23,471,5848,50,0.04240766073871409,0.06,9,NA,NA,NA,NA,NA,12.3333
MW-3250,Marquess,Wilson,905,Washington State,33,3,189,3207,23,36,889,10758,72,0.2981037367540435,0.3194444444444444,3,75,194,1992-09-14,98.94450534529041,1992,32.375
NA-0050,Nelson,Agholor,905,USC,34,3,172,2482,19,37,874,11064,102,0.22433116413593637,0.18627450980392157,3,72,198,1993-05-24,108.58490057955026,1993,23.5714
NH-1500,Nate,Hughes,916,Alcorn State,21,3,86,940,8,32,420,5620,37,0.16725978647686832,0.21621621621621623,11,NA,NA,NA,NA,NA,11.6667
NM-0600,Nick,Miller,912,Western Carolina,11,2,18,189,1,22,360,4429,31,0.04267328968164371,0.03225806451612903,11,NA,NA,NA,NA,NA,3
NP-0050,Nathan,Palmer,875,Northern Illinois,39,4,93,1575,16,50,805,10156,79,0.15508074044899567,0.20253164556962025,11,NA,NA,NA,NA,NA,-1.3333
NR-0500,Naaman,Roosevelt,875,Buffalo,48,4,268,3551,28,49,996,10997,71,0.3229062471583159,0.39436619718309857,1,NA,NA,NA,NA,NA,30.4615
NT-0180,Nick,Toon,827,Wisconsin,43,4,171,2447,18,49,833,11092,78,0.2206094482509917,0.23076923076923078,6,74,215,1988-11-04,105.7993724211083,1988,25.7273
NW-0500,Nick,Williams,823,Connecticut,34,4,43,588,2,48,803,9903,50,0.05937594668282339,0.04,14,69,183,1990-11-23,80.33655108455835,1990,12.9444
OB-0075,Odell,Beckham Jr.,911,LSU,38,3,143,2340,12,37,593,8105,56,0.2887106724244294,0.21428571428571427,-1,71,198,1992-11-05,107.5966485232503,1992,94.0455
OS-0500,O.J.,Small,911,Florida,25,2,98,1098,5,23,487,6444,49,0.17039106145251395,0.10204081632653061,-2,NA,NA,NA,NA,NA,6
PD-0800,Phillip,Dorsett,821,Miami (FL),38,4,116,2090,16,48,953,13233,95,0.15793848711554448,0.16842105263157894,10,70,185,1993-01-05,110.26219861624386,1993,28.9615
PE-0150,Pat,Edwards,823,Houston,48,4,291,4510,43,50,1715,21540,180,0.20937790157845868,0.2388888888888889,2,69,175,1988-10-25,79.54376298225345,1988,15.3333
PF-0200,P.J.,Fleck,875,Northern Illinois,12,1,77,1028,6,12,207,2627,25,0.39132089836315187,0.24,0,NA,NA,NA,NA,NA,0
PH-0400,Percy,Harvin,911,Florida,36,3,133,1929,13,38,707,9647,94,0.1999585363325386,0.13829787234042554,2,71,184,1988-05-28,99.08085320013538,1988,52.3718
PH-0700,Paul,Hubbard,827,Wisconsin,18,2,52,932,5,24,394,5454,38,0.17088375504217088,0.13157894736842105,6,75,214,1985-06-12,105.30728231682407,1985,8
PP-0100,Preston,Parker,821,Florida State,26,3,104,1189,5,36,706,8688,52,0.13685543278084714,0.09615384615384616,10,NA,NA,NA,NA,NA,24.2273
PR-0150,Paul,Richardson,905,Colorado,32,3,157,2426,21,37,726,8809,63,0.2754001589283687,0.3333333333333333,5,72,175,1992-04-13,99.56723776876545,1992,25.8966
PT-1000,Patrick,Turner,905,USC,41,4,138,1752,17,48,1127,14073,129,0.1244937113621829,0.13178294573643412,7,NA,NA,NA,NA,NA,9.3846
PW-0300,Paris,Warren,905,Utah,23,2,156,1885,16,22,435,5734,50,0.3287408440878968,0.32,-1,72,213,1982-09-06,86.56173857904011,1982,15.75
PW-1000,Paul,Williams,5486,Fresno State,24,3,69,1028,8,35,624,7416,70,0.13861920172599784,0.11428571428571428,11,73,205,1983-12-02,104.55476080301305,1983,3.5
QB-0250,Quan,Bray,911,Auburn,41,4,88,799,7,49,706,9552,70,0.08364740368509213,0.1,8,70,195,1993-04-28,95.10745313214449,1993,2.4
QC-0400,Quan,Cosby,25354,Texas,47,4,212,2598,19,48,1082,13386,115,0.19408337068579112,0.16521739130434782,1,69,191,1982-12-23,93.15653101661331,1982,2.1556
QE-0100,Quincy,Enunwa,827,Nebraska,38,4,115,1528,15,50,784,9866,80,0.1548753294141496,0.1875,12,74,225,1992-05-31,115.7925540489258,1992,43.4074
QP-0050,Quinton,Patton,24312,Louisiana Tech,25,2,183,2594,24,24,643,7440,54,0.3486559139784946,0.4444444444444444,-1,72,204,1990-08-09,101.28569374576995,1990,23.8158
RB-3700,Reggie,Brown,911,Georgia,24,2,102,1522,9,24,475,6407,38,0.23755267675979397,0.23684210526315788,0,73,197,1981-01-13,100.4745750155784,1981,39.7101
RB-4150,Ryan,Broyles,25354,Oklahoma,48,4,349,4586,45,50,1429,18007,146,0.2546787360470928,0.3082191780821918,2,70,188,1988-04-09,86.20313188252445,1988,24.7059
RB-4500,Romby,Bryant,24312,Tulsa,13,1,47,748,8,12,211,2549,23,0.2934484111416242,0.34782608695652173,-1,NA,NA,NA,NA,NA,0
RC-1500,Randall,Cobb,911,Kentucky,34,3,144,1661,13,36,706,7559,50,0.21973806059002512,0.26,2,70,192,1990-08-22,97.04916196065206,1990,55.2609
RC-2300,Riley,Cooper,911,Florida,32,4,81,1496,18,51,956,12952,122,0.11550339715873996,0.14754098360655737,19,75,222,1987-09-09,105.43630119660652,1987,33.8378
RG-1300,Richard,Goodman,821,Florida State,13,3,50,572,3,36,791,9716,50,0.05887196377109922,0.06,23,NA,NA,NA,NA,NA,1.1364
RG-1650,Ryan,Grant,24312,Tulane,37,4,187,2730,20,49,1060,11812,73,0.2311208940060955,0.273972602739726,12,72,199,1990-12-19,87.36051183512082,1990,12.875
RG-1812,Rashad,Greene,821,Florida State,50,4,264,3771,29,51,1174,15980,119,0.23598247809762202,0.24369747899159663,1,71,182,1992-09-23,89.56039897972889,1992,7.3529
RH-0300,Roy,Hall,827,Ohio State,29,4,52,580,3,46,793,10313,83,0.05623969746921361,0.03614457831325301,17,NA,NA,NA,NA,NA,9
RH-1850,Robert,Herron,5486,Wyoming,40,4,152,2030,20,48,980,11287,91,0.17985292814742623,0.21978021978021978,8,69,193,1992-06-02,96.6845793678391,1992,9.6667
RM-1500,Rishard,Matthews,5486,Nevada,26,2,147,2243,13,25,512,6583,42,0.3407261127145678,0.30952380952380953,-1,72,210,1989-10-12,98.86120028371501,1989,41.0702
RM-3500,Robert,Meachem,911,Tennessee,34,3,125,2140,17,35,661,8391,62,0.25503515671552857,0.27419354838709675,1,74,215,1984-09-28,115.77382303276688,1984,33.0412
RP-0300,Roscoe,Parrish,821,Miami (FL),22,2,67,1015,10,23,452,5625,37,0.18044444444444444,0.2702702702702703,1,70,168,1982-07-16,92.13264291598203,1982,16.4667
RP-0400,Rich,Parson,821,Maryland,20,2,39,564,2,23,361,4964,28,0.11361804995970991,0.07142857142857142,3,NA,NA,NA,NA,NA,0
RR-0130,Rueben,Randle,911,LSU,33,3,97,1634,13,37,544,6540,50,0.24984709480122325,0.26,4,75,208,1991-05-07,97.06166657535542,1991,43.1475
RR-1000,Ryne,Robinson,875,Miami (OH),50,4,258,3697,22,48,1135,14398,104,0.2567717738574802,0.21153846153846154,-2,69,179,1984-11-04,89.6711901908974,1984,2.3333
RR-1150,Rashad,Ross,905,Arizona State,21,2,55,866,7,24,608,7506,60,0.11537436717292833,0.11666666666666667,3,72,175,1990-02-02,95.97150303748128,1990,10.7778
RS-0975,Russell,Shepard,911,LSU,40,4,58,576,5,49,752,9152,62,0.06293706293706294,0.08064516129032258,9,73,195,1990-09-17,98.56555511628724,1990,16.6154
RS-1700,Richard,Smith,911,Arkansas,11,1,30,573,7,12,167,2462,20,0.23273761169780666,0.35,1,NA,NA,NA,NA,NA,0
RS-2150,Rodney,Smith,821,Florida State,41,4,106,1540,10,50,1081,13532,89,0.1138043156961277,0.11235955056179775,9,76,219,1990-03-11,113.72585370042053,1990,0
RS-3250,Rod,Streater,823,Temple,20,2,49,882,7,24,285,3864,26,0.22826086956521738,0.2692307692307692,4,NA,NA,NA,NA,NA,36.4375
RW-0600,Roberto,Wallace,5486,San Diego State,25,3,73,940,4,36,790,9319,57,0.1008691919733877,0.07017543859649122,11,NA,NA,NA,NA,NA,8.8571
RW-1800,Ryan,Whalen,905,Stanford,36,4,140,1884,7,48,831,10463,69,0.1800630794227277,0.10144927536231885,12,73,202,1989-07-26,95.93753532303836,1989,10.4
RW-2200,Roddy,White,24312,Alabama-Birmingham,24,2,110,2296,21,23,364,5688,42,0.40365682137834036,0.5,-1,NA,NA,NA,NA,NA,64.2114
RW-2400,Reggie,Williams,905,Washington,12,1,89,1109,8,12,270,3236,17,0.3427070457354759,0.47058823529411764,0,NA,NA,NA,NA,NA,30.7089
RW-3200,Roy,Williams,25354,Texas,13,1,70,1079,9,12,187,2699,22,0.3997776954427566,0.4090909090909091,-1,NA,NA,NA,NA,NA,50.2783
RW-3300,Roydell,Williams,24312,Tulane,22,2,118,1832,21,23,455,5668,62,0.3232180663373324,0.3387096774193548,1,NA,NA,NA,NA,NA,29.7143
RW-4000,Rashaun,Woods,25354,Oklahoma State,13,1,77,1367,15,12,191,2561,21,0.5337758688012495,0.7142857142857143,-1,74,202,1980-10-17,101.19318669587305,1980,22.8571
RW-4050,Robert,Woods,905,USC,37,3,252,2933,32,37,873,10370,106,0.2828351012536162,0.3018867924528302,0,72,201,1992-04-10,105.32633578052365,1992,42.9298
SA-0500,Seyi,Ajirotutu,5486,Fresno State,39,4,129,1997,12,48,810,9943,70,0.2008448154480539,0.17142857142857143,9,75,204,1987-06-12,91.1231735163897,1987,16.3077
SB-0070,Stedman,Bailey,25354,West Virginia,35,3,210,3218,41,36,976,11583,100,0.27782094448761113,0.41,1,70,193,1990-11-11,97.55462634586378,1990,28.1
SB-0800,Shaun,Bodiford,825,Portland State,22,2,91,1132,10,22,303,3672,29,0.3082788671023965,0.3448275862068966,0,NA,NA,NA,NA,NA,2.1667
SB-1400,Steve,Breaston,827,Michigan,48,4,156,1696,10,46,976,11541,96,0.1469543367125899,0.10416666666666667,-2,72,189,1983-08-20,95.53276880501686,1983,42.1818
SC-0775,Sammie,Coates,911,Auburn,29,3,78,1733,13,37,542,7526,53,0.2302684028700505,0.24528301886792453,8,73,212,1993-03-31,110.09078075109203,1993,30.0556
SD-0525,Skye,Dawson,25354,Texas Christian,43,4,91,1126,6,48,888,11901,104,0.0946138979917654,0.057692307692307696,5,69,160,1990-12-02,85.37668192063381,1990,2
SD-0537,Stefon,Diggs,821,Maryland,27,3,140,2089,14,36,637,8510,56,0.245475910693302,0.25,9,72,195,1993-11-29,102.18226605573189,1993,61.0741
SG-1200,Skyler,Green,911,LSU,37,3,104,1006,8,36,650,8590,71,0.11711292200232828,0.11267605633802817,-1,69,195,1984-09-12,92.61296726728952,1984,3
SH-1150,Stephen,Hill,821,Georgia Tech,31,3,49,1248,9,37,224,4716,31,0.26463104325699743,0.2903225806451613,6,76,215,1991-04-25,128.14255514860773,1991,25.8261
SH-1300,Santonio,Holmes,827,Ohio State,33,3,140,2295,25,34,572,7522,52,0.30510502525923955,0.4807692307692308,1,NA,NA,NA,NA,NA,55.4483
SH-1400,Sam,Hurd,875,Northern Illinois,32,3,121,1810,18,35,604,7877,71,0.2297829122762473,0.2535211267605634,3,NA,NA,NA,NA,NA,16.0652
SJ-0600,Steve,Johnson,911,Kentucky,20,2,73,1211,14,24,604,7340,71,0.16498637602179836,0.19718309859154928,4,74,202,1986-07-22,91.81622927094399,1986,51.2258
SM-3700,Sinorice,Moss,821,Miami (FL),27,3,65,1076,9,34,647,8211,57,0.1310437218365607,0.15789473684210525,7,68,185,1983-12-28,100.5322221050571,1983,13.1563
SP-0300,Samie,Parker,905,Oregon,13,1,77,1088,7,12,247,3288,24,0.3309002433090024,0.2916666666666667,-1,71,190,1981-03-25,102.31175058709631,1981,32.6739
SP-0450,Solomon,Patton,911,Florida,28,4,52,635,6,48,795,8815,49,0.07203630175836642,0.12244897959183673,20,69,171,1990-10-17,92.08057552838669,1990,0
SR-0500,Sidney,Rice,911,South Carolina,24,2,142,2233,23,23,458,5927,45,0.3767504639784039,0.5111111111111111,-1,75,202,1986-09-01,97.65066329653804,1986,46.3095
SS-0100,Steve,Sanders,875,Bowling Green,23,2,111,1839,21,22,562,7181,69,0.25609246623033005,0.30434782608695654,-1,NA,NA,NA,NA,NA,4.5
SS-2200,Steve,Smith,905,USC,43,4,190,3019,22,48,1142,14924,135,0.2022916108281962,0.16296296296296298,5,72,195,1985-05-06,100.35354684240237,1985,43.2308
SS-2800,Syndric,Steptoe,905,Arizona,31,3,122,1507,6,34,566,6428,38,0.23444306160547604,0.15789473684210525,3,68,190,1984-12-06,85.61164746595347,1984,12.1333
SS-3000,Sammie,Stroughter,905,Oregon State,41,4,164,2653,14,48,1042,12455,69,0.2130068245684464,0.2028985507246377,7,70,189,1986-01-03,88.9750802553435,1986,18.9091
SW-0450,Sammy,Watkins,821,Clemson,36,3,240,3391,27,37,1002,12877,117,0.26333773394424165,0.23076923076923078,1,73,211,1993-06-14,113.61989144145959,1993,66.4595
SW-1600,Stephen,Williams,875,Toledo,41,4,229,3102,21,48,959,10559,66,0.2937778198693058,0.3181818181818182,7,76,208,1986-06-29,101.44795000762079,1986,11.2222
SW-2350,Shane,Wynn,827,Indiana,46,4,189,2200,20,48,989,11548,77,0.19050917907862833,0.2597402597402597,2,66,157,1992-11-15,88.50559580474115,1992,9.5
TA-1050,Tavon,Austin,25354,West Virginia,52,4,288,3413,29,48,1196,14067,112,0.24262458235586834,0.25892857142857145,-4,68,174,1991-03-15,103.70606788771045,1991,27.8305
TA-1100,Terrence,Austin,905,UCLA,39,4,109,1192,5,48,890,10283,48,0.11591947875133715,0.10416666666666667,9,NA,NA,NA,NA,NA,14.1538
TB-1060,Travis,Benjamin,821,Miami (FL),45,4,131,2146,13,48,946,11874,89,0.18073100892706753,0.14606741573033707,3,70,175,1989-12-29,101.42825730770114,1989,35.7576
TB-1300,Taye,Biddle,911,Mississippi,30,3,76,1230,7,34,658,8133,47,0.15123570638140907,0.14893617021276595,4,NA,NA,NA,NA,NA,18.5
TB-3950,Trey,Burton,911,Florida,49,4,107,977,4,48,795,8815,49,0.11083380601247873,0.08163265306122448,-1,74,224,1991-10-29,101.81601661728443,1991,21.1667
TC-1650,Toney,Clemons,827,Michigan,7,1,11,101,0,12,165,1718,11,0.05878928987194412,0,5,NA,NA,NA,NA,NA,10.25
TC-1650,Toney,Clemons,905,Colorado,23,2,86,1162,11,25,491,5817,42,0.19975932611311673,0.2619047619047619,2,NA,NA,NA,NA,NA,10.25
TC-2500,Terrance,Copper,24312,East Carolina,12,1,87,897,2,12,211,2082,6,0.430835734870317,0.3333333333333333,0,72,207,1982-03-12,98.3122267914304,1982,14
TD-1800,Tandon,Doss,827,Indiana,27,3,154,1854,13,36,776,8605,53,0.21545613015688553,0.24528301886792453,9,74,207,1989-09-22,95.7504823559604,1989,15.8519
TG-1550,T.J.,Graham,821,North Carolina State,46,4,99,1456,12,48,1055,12733,112,0.11434854315557999,0.10714285714285714,2,71,180,1989-07-27,101.47138372518093,1989,18.0455
TG-1800,Tyler,Grisham,821,Clemson,42,4,132,1390,8,47,987,11260,77,0.12344582593250444,0.1038961038961039,5,NA,NA,NA,NA,NA,14
TG-2000,Tori,Gurley,911,South Carolina,24,2,75,905,6,25,496,6279,41,0.14413123108775283,0.14634146341463414,1,76,232,1987-11-22,110.1856841333906,1987,7.5
TK-0450,Tavarres,King,911,Georgia,47,4,134,2536,21,50,921,13240,123,0.19154078549848944,0.17073170731707318,3,72,189,1990-07-14,100.85120551874869,1990,27.2
TL-1012,Tony,Lippett,827,Michigan State,39,4,144,2173,15,50,1039,13034,91,0.1667178149455271,0.16483516483516483,11,74,192,1992-07-02,88.81204160552848,1992,0
TL-1025,Tyler,Lockett,25354,Kansas State,45,4,236,3546,27,48,860,11613,77,0.30534745543787134,0.35064935064935066,3,70,182,1992-09-28,105.48538760000919,1992,41.5455
TL-1200,Triandos,Luke,911,Alabama,11,1,32,432,4,13,201,2491,17,0.17342432757928541,0.23529411764705882,2,70,190,1981-12-24,91.8496337937734,1981,5.2
TM-1150,Tre,McBride,837,William & Mary,19,2,69,1043,10,22,314,3931,28,0.26532688883235817,0.35714285714285715,3,72,210,1992-12-01,113.08140854363278,1992,1.3333
TM-3150,Ty,Montgomery,905,Stanford,45,4,172,2125,15,50,987,12384,98,0.17159237726098192,0.15306122448979592,5,72,221,1993-01-22,107.7884468830971,1993,23.375
TM-3400,Terrence,Murphy,911,Texas A&M,23,2,100,1483,3,23,401,5685,30,0.26086191732629727,0.1,0,73,202,1982-12-15,108.7735453610182,1982,12
TP-1000,Tab,Perry,905,UCLA,8,1,22,375,3,11,204,2701,22,0.1388374676045909,0.13636363636363635,3,75,229,1982-01-20,115.75134421348604,1982,5.1905
TP-2200,Taylor,Price,875,Ohio,45,4,149,2019,14,50,829,9941,70,0.2030982798511216,0.2,5,72,212,1987-10-08,113.1241035448398,1987,20
TS-2000,Taj,Smith,821,Syracuse,16,2,56,1049,8,24,363,4643,31,0.22593150979969848,0.25806451612903225,8,72,194,1983-09-30,87.41399793892091,1983,0
TS-2300,Torrey,Smith,821,Maryland,38,3,152,2215,19,36,672,8006,54,0.2766674993754684,0.35185185185185186,-2,73,205,1989-01-26,108.40005407490692,1989,50.3571
TU-0200,Tiquan,Underwood,823,Rutgers,41,4,132,1931,16,47,833,11744,79,0.16442438692098094,0.20253164556962025,6,73,175,1987-02-17,101.42825730770114,1987,25.7949
TW-1075,Tony,Washington,912,Appalachian State,42,4,139,1837,10,49,1031,12390,82,0.1482647296206618,0.12195121951219512,7,70,195,1990-10-18,95.10745313214449,1990,4.5
TW-1100,Todd,Watkins,99001,Brigham Young,22,2,101,1720,15,22,566,6796,45,0.25309005297233667,0.3333333333333333,0,75,185,1983-06-22,98.71678847073285,1983,9
TW-2270,Terrance,Williams,25354,Baylor,48,4,202,3334,27,48,1182,15577,110,0.21403351094562495,0.24545454545454545,0,74,208,1989-09-08,103.27168774078505,1989,46.7031
TW-3200,Troy,Williamson,911,South Carolina,20,2,74,1263,9,23,337,4540,25,0.27819383259911895,0.36,3,73,203,1983-04-30,116.5711407169375,1983,23.4792
TW-3400,Travis,Wilson,25354,Oklahoma,30,3,100,1265,16,36,746,9541,89,0.13258568284246935,0.1797752808988764,6,73,210,1984-02-11,105.20083765412545,1984,10.6667
TW-3900,Timothy,Wright,823,Rutgers,19,2,50,596,4,24,479,5849,44,0.10189776030090614,0.09090909090909091,5,76,220,1990-04-07,91.72110204007426,1990,26.6765
TY-0300,Titus,Young,5486,Boise State,43,4,204,3063,25,49,1200,15312,142,0.20003918495297807,0.176056338028169,6,71,174,1989-08-21,90.3575275975944,1989,37.8889
VB-0300,Vincent,Brown,5486,San Diego State,41,4,209,3110,23,48,1034,13159,85,0.23634014742761608,0.27058823529411763,7,71,184,1989-01-25,76.71219443351664,1989,27.6765
VC-0300,Victor,Cruz,875,Massachusetts,25,3,131,1958,11,36,661,8675,65,0.22570605187319884,0.16923076923076924,11,NA,NA,NA,NA,NA,68.2817
VM-0225,Vince,Mayle,905,Washington State,23,2,148,2022,16,24,1017,10945,87,0.1847418912745546,0.1839080459770115,1,74,224,1991-06-12,95.82221428694507,1991,0
VT-0300,Verran,Tucker,905,California,20,2,50,815,4,24,426,5385,44,0.15134633240482823,0.09090909090909091,4,NA,NA,NA,NA,NA,13.2222
WR-0400,Willie,Reid,821,Florida State,30,3,85,1009,3,35,767,9717,58,0.10383863332304209,0.05172413793103448,5,70,190,1982-09-19,107.10868282102432,1982,10.8
WS-0925,Willie,Snead,875,Ball State,35,3,223,2991,26,36,958,10640,83,0.281109022556391,0.3132530120481928,1,71,195,1992-10-17,90.19972975561487,1992,62.8333
WW-0200,Wes,Welker,25354,Texas Tech,13,1,97,1099,9,12,507,6211,53,0.17694413137981002,0.16981132075471697,-1,NA,NA,NA,NA,NA,57.7005
YF-0100,Yamon,Figurs,25354,Kansas State,28,3,73,1144,6,34,554,6817,37,0.16781575473082,0.16216216216216217,6,72,174,1983-01-10,101.79007201647596,1983,3.1212
